Episode,Time steps,Rewards,Tiles,Reward means,Tile means
207,155317.0,-68.00000000000065,14.0,-34.92499999999997,22.8
208,156779.0,-134.1999999999983,14.0,-36.984999999999914,22.55
209,158279.0,-75.00000000000054,25.0,-40.404999999999944,23.1
210,159779.0,-20.999999999998284,43.0,-43.71499999999985,23.55
211,159910.0,1.8999999999999204,15.0,-45.98999999999985,22.55
212,161410.0,-48.000000000000306,34.0,-48.37999999999987,23.45
213,161517.0,4.299999999999947,15.0,-48.01999999999987,23.5
214,163017.0,-72.0000000000009,26.0,-48.01999999999987,23.5
215,163207.0,-6.999999999999989,14.0,-50.779999999999866,22.45
216,163679.0,33.89999999999981,37.0,-44.4349999999999,23.35
217,163835.0,-0.600000000000108,15.0,-45.524999999999906,22.9
218,165335.0,-11.999999999997945,46.0,-43.57499999999973,23.55
219,166835.0,-92.9999999999994,19.0,-43.574999999999726,23.55
220,167007.0,-2.2000000000000632,15.0,-39.18499999999976,23.3
221,168507.0,-60.000000000001414,30.0,-37.684999999999846,23.8
222,169282.0,-17.400000000000908,30.0,-38.35499999999988,24.55
223,169427.0,0.4999999999999716,15.0,-33.679999999999914,24.35
224,170927.0,-32.999999999999275,39.0,-30.529999999999923,25.4
225,171034.0,4.2999999999999545,15.0,-29.86499999999993,23.8
226,171174.0,0.9999999999999858,15.0,-29.874999999999925,23.8
227,171315.0,0.8999999999999773,15.0,-26.429999999999893,23.85
228,172815.0,-104.9999999999985,15.0,-24.969999999999906,23.9
229,172974.0,-9.80000000000003,12.0,-21.70999999999988,23.25
230,174150.0,-111.49999999999939,12.0,-26.234999999999935,21.7
231,175650.0,-32.99999999999909,39.0,-27.979999999999883,22.9
232,175787.0,-1.7000000000000242,14.0,-25.66499999999987,21.9
233,176533.0,-68.50000000000017,12.0,-29.304999999999875,21.75
234,178033.0,-5.9999999999982006,48.0,-26.00499999999974,22.85
235,179533.0,-32.9999999999994,39.0,-27.304999999999712,24.1
236,180429.0,237.40000000000285,119.0,-17.129999999999562,28.2
237,181929.0,-92.99999999999942,19.0,-21.749999999999524,28.4
238,183429.0,-89.99999999999956,20.0,-25.649999999999608,27.1
239,184929.0,-23.99999999999925,42.0,-22.199999999999598,28.25
240,186429.0,-23.999999999998497,42.0,-23.289999999999523,29.6
241,186663.0,48.700000000000074,34.0,-17.854999999999446,29.8
242,188163.0,-107.99999999999827,14.0,-22.384999999999316,29.0
243,188399.0,54.50000000000014,36.0,-19.68499999999931,30.05
244,189899.0,-81.00000000000004,23.0,-22.084999999999347,29.25
245,191399.0,-110.99999999999814,13.0,-27.84999999999925,29.15
246,191532.0,1.6999999999999673,15.0,-27.81499999999925,29.15
247,191883.0,73.0000000000007,46.0,-24.20999999999922,30.7
248,192030.0,-2.7000000000000206,14.0,-19.094999999999292,30.65
249,193530.0,-89.99999999999957,20.0,-23.10499999999927,31.05
250,193822.0,12.8999999999997,24.0,-16.884999999999312,31.65
251,193925.0,4.699999999999953,15.0,-14.999999999999364,30.45
252,195425.0,-57.00000000000134,31.0,-17.76499999999943,31.3
253,195793.0,32.29999999999971,33.0,-12.724999999999435,32.35
254,197293.0,-89.99999999999962,20.0,-16.924999999999507,30.95
255,197404.0,0.899999999999963,14.0,-15.229999999999539,29.7
256,197510.0,1.399999999999963,14.0,-27.02999999999968,24.45
257,197610.0,1.9999999999999716,14.0,-22.27999999999971,24.2
258,197723.0,0.6999999999999673,14.0,-17.744999999999735,23.9
259,197836.0,0.6999999999999673,14.0,-16.50999999999977,22.5
260,197945.0,4.099999999999952,15.0,-15.104999999999853,21.15
261,199370.0,94.59999999999982,89.0,-12.809999999999864,23.9
262,199551.0,-3.1000000000001506,15.0,-7.564999999999958,23.95
263,201051.0,-83.99999999999996,22.0,-14.489999999999963,23.25
264,202551.0,-95.99999999999918,18.0,-15.239999999999919,23.0
265,202680.0,-0.9000000000000625,14.0,-9.735000000000015,23.05
266,204180.0,45.000000000005954,65.0,-7.569999999999714,25.55
267,205680.0,75.00000000000148,75.0,-7.469999999999677,27.0
268,207180.0,-78.00000000000048,24.0,-11.234999999999701,27.5
269,207294.0,0.5999999999999766,14.0,-6.704999999999723,27.2
270,207864.0,159.00000000000188,82.0,0.6000000000003866,30.1
271,208495.0,-33.00000000000046,20.0,-1.2849999999996347,30.35
272,209995.0,-92.99999999999939,19.0,-3.084999999999537,29.75
273,211495.0,-45.00000000000007,35.0,-6.949999999999525,29.85
274,211604.0,1.0999999999999588,14.0,-2.3949999999995475,29.55
275,212733.0,-100.90000000000046,14.0,-7.484999999999569,29.55
276,212847.0,0.5999999999999659,14.0,-7.524999999999568,29.55
277,212977.0,-1.0000000000000284,14.0,-7.674999999999569,29.55
278,213230.0,49.69999999999998,35.0,-5.224999999999568,30.6
279,214540.0,256.1000000000001,139.0,7.545000000000438,36.85
280,214653.0,0.6999999999999673,14.0,7.375000000000439,36.8
281,214789.0,-1.6000000000000156,14.0,2.5650000000004467,33.05
282,216289.0,-104.99999999999852,15.0,-2.529999999999472,33.05
283,217202.0,295.6999999999995,139.0,16.455000000000503,38.9
284,217365.0,-4.300000000000104,14.0,21.040000000000454,38.7
285,217478.0,0.6999999999999673,14.0,21.120000000000456,38.7
286,218978.0,12.000000000001219,54.0,19.47000000000022,38.15
287,220478.0,6.0000000000021885,52.0,16.020000000000255,37.0
288,221232.0,119.70000000000218,75.0,25.90500000000039,39.55
289,222732.0,-107.99999999999827,14.0,20.475000000000474,39.55
290,222889.0,-3.700000000000017,14.0,12.340000000000382,36.15
291,222989.0,1.9999999999999716,14.0,14.090000000000401,35.85
292,224489.0,6.000000000002803,52.0,19.040000000000514,37.5
293,225989.0,9.00000000000352,53.0,21.740000000000695,38.4
294,226129.0,0.9999999999999218,15.0,21.73500000000069,38.45
295,226260.0,-1.1000000000000654,14.0,26.725000000000712,38.45
296,227760.0,12.000000000003496,54.0,27.29500000000089,40.45
297,228418.0,153.30000000000192,83.0,35.010000000000986,43.9
298,229918.0,15.000000000003272,55.0,33.27500000000116,44.9
299,231418.0,-83.99999999999994,22.0,16.270000000001147,39.05
300,232918.0,21.00000000000422,57.0,17.285000000001357,41.2
301,234418.0,-72.00000000000091,26.0,13.765000000001313,41.8
302,234635.0,-6.700000000000202,15.0,18.68000000000123,41.8
303,234748.0,3.699999999999946,15.0,4.080000000001254,35.6
304,234880.0,-1.2000000000000668,14.0,4.235000000001255,35.6
305,236092.0,205.8000000000029,119.0,14.490000000001402,40.85
306,236413.0,-20.100000000000165,14.0,12.885000000001332,38.85
307,237913.0,-69.00000000000081,27.0,9.135000000001181,37.6
308,238053.0,-2.0000000000000533,14.0,3.050000000001071,34.55
309,239014.0,290.8999999999984,139.0,22.995000000000903,40.8
310,239168.0,-0.400000000000027,15.0,23.160000000000903,40.85
311,240667.0,237.10000000000448,139.0,34.91500000000113,47.1
