Episode,Time steps,Rewards,Tiles,Reward means,Tile means
381,365940.0,149.60000000000053,52.0,139.54000000000053,50.6
382,366204.0,21.699999999999804,26.0,139.46000000000055,50.6
383,366606.0,145.80000000000075,52.0,139.39000000000053,50.6
384,366952.0,151.40000000000055,52.0,139.53500000000054,50.6
385,367309.0,150.30000000000058,52.0,139.58500000000055,50.6
386,367678.0,149.10000000000053,52.0,139.56500000000054,50.6
387,368042.0,149.60000000000053,52.0,139.52500000000052,50.6
388,368407.0,149.50000000000063,52.0,139.54500000000053,50.6
389,368759.0,150.80000000000055,52.0,139.67000000000053,50.6
390,369125.0,149.40000000000055,52.0,139.56500000000054,50.6
391,369478.0,150.70000000000056,52.0,139.6550000000005,50.6
392,369851.0,148.70000000000053,52.0,139.6250000000005,50.6
393,370213.0,149.8000000000006,52.0,139.73500000000053,50.6
394,370561.0,151.20000000000056,52.0,139.86000000000053,50.6
395,370908.0,88.40000000000055,51.0,136.82000000000053,50.55
396,371264.0,150.4000000000006,52.0,136.96500000000052,50.55
397,371627.0,149.70000000000056,52.0,140.3800000000005,50.65
398,371981.0,150.6000000000006,52.0,140.41000000000054,50.65
399,372352.0,148.90000000000057,52.0,140.29500000000053,50.65
400,372718.0,149.4000000000005,52.0,140.25000000000054,50.65
401,373085.0,149.30000000000058,52.0,140.23500000000053,50.65
402,373450.0,149.50000000000063,52.0,146.62500000000057,51.95
403,373817.0,149.30000000000055,52.0,146.80000000000058,51.95
404,374178.0,149.90000000000055,52.0,146.72500000000056,51.95
405,374548.0,149.00000000000057,52.0,146.66000000000057,51.95
406,374768.0,26.09999999999981,26.0,140.51000000000053,50.65
407,375119.0,85.00000000000055,50.0,137.28000000000054,50.55
408,375430.0,13.999999999999716,25.0,130.50500000000048,49.2
409,375796.0,149.40000000000055,52.0,130.43500000000046,49.2
410,376161.0,149.5000000000005,52.0,130.44000000000045,49.2
411,376510.0,151.10000000000056,52.0,130.4600000000005,49.2
412,376886.0,148.40000000000055,52.0,130.44500000000048,49.2
413,377254.0,149.20000000000056,52.0,130.41500000000048,49.2
414,377601.0,151.30000000000058,52.0,130.42000000000047,49.2
415,377965.0,149.60000000000056,52.0,133.4800000000005,49.25
416,378321.0,150.4000000000006,52.0,133.48000000000047,49.25
417,378686.0,149.50000000000057,52.0,133.47000000000048,49.25
418,379053.0,149.30000000000052,52.0,133.40500000000048,49.25
419,379418.0,149.50000000000057,52.0,133.43500000000046,49.25
420,379781.0,149.70000000000056,52.0,133.45000000000047,49.25
421,380125.0,151.60000000000053,52.0,133.56500000000045,49.25
422,380482.0,150.30000000000058,52.0,133.60500000000047,49.25
423,380854.0,148.80000000000055,52.0,133.58000000000047,49.25
424,381219.0,149.50000000000054,52.0,133.56000000000046,49.25
425,381590.0,148.90000000000057,52.0,133.55500000000046,49.25
426,381936.0,151.40000000000057,52.0,139.8200000000005,50.55
427,382302.0,149.40000000000055,52.0,143.0400000000005,50.65
